run,apogee_m,impact_x_m,impact_y_m,wind_scale,thrust_scale,dry_mass_scale,aero_scale,sensor_bias_scale,thrust_misalignment_deg,cg_offset_m,mean_nees,mean_nis,mean_gps_nis,mean_baro_nis,impact_valid
903,91237.8,-37140.7,12777.6,1.23354,1.002,1.02068,0.979931,0.580341,-0.0105477,3.63368e-05,2.41883,0.792501,0.508501,1.01426,1
904,15.056,-34.5544,-19.5931,0.761106,0.997323,0.988594,0.999559,1.02459,0.178063,0.000937668,94.4493,1.07566,2.83679,0.750791,1
905,81831.2,-53419.2,-8848.7,0.809671,0.998815,0.993554,1.02306,1.10236,-0.00650139,-0.000612028,5.45558,0.770006,0.568645,0.91024,1
906,82918.6,31369.2,-11158,0.995319,0.986245,0.988621,1.0176,1.21491,0.103506,-0.000313556,4.58509,0.721682,0.557022,0.83838,1
907,63218,-10632.8,3674.16,0.747062,1.01512,0.996622,1.02932,0.883987,0.127629,-0.00200609,2.78805,0.752652,0.522117,0.874363,1
908,58070,-13042.6,-933.461,1.1569,0.936537,1.01329,1.02896,0.826606,0.0363876,0.000121803,3.85718,0.806304,0.553108,0.929529,1
909,96572.9,-48800,1786.48,0.973763,1.01846,1.00774,0.985214,1.30631,0.0219562,-0.000321488,3.11364,0.719831,0.537791,0.870331,1
910,91243.4,-40135.8,-2432,1.2168,1.00125,1.01908,1.00201,1.0087,-0.0739582,0.00168446,3.39324,0.805999,0.530861,1.02091,1
911,74386,41601.3,-5815.84,0.784301,1.0025,1.00453,0.99828,0.987811,0.0284303,0.00256913,4.64749,0.81522,0.549663,0.9828,1
912,85617,-83352.1,18164.5,0.528939,1.00057,1.00018,1.04328,0.822066,-0.0999305,-0.00151651,6.54801,0.862067,0.577126,1.07113,1
913,87698.3,-51374,7264.41,0.717384,0.991415,1.00838,1.02672,1.06726,0.0343941,-0.000853256,3.94294,0.771251,0.540698,0.942996,1
914,76568.6,-125320,23773.2,0.979305,0.995488,0.998325,0.99412,0.938911,-0.237411,-1.09832e-05,9.73785,0.804343,0.617407,0.926522,1
915,82635.7,25545.5,-11023.7,0.861959,0.990946,1.00504,0.961538,0.752458,0.0774869,0.000658899,4.94597,0.811052,0.555174,0.991813,1
916,75581.6,55643.4,-19275.6,1.04767,0.996064,1.01014,1.00373,1.53684,0.207129,0.00136196,13.8181,0.897756,0.728217,1.00698,1
917,77682.7,28286.3,-24320.3,0.632674,1.03764,0.996211,1.00988,0.610462,0.0223132,0.000898634,4.57647,0.847039,0.559124,1.03823,1
918,51662.7,-13215.4,-3011.48,0.843134,0.98377,1.00598,0.989432,1.03406,-0.0625942,0.00108572,3.36248,0.843053,0.52852,0.974451,1
919,89555,-88065.8,11490.2,0.918295,1.01341,1.00374,1.02601,1.20803,-0.0950514,-0.0001198,4.43521,0.776448,0.553469,0.947473,1
920,84926.8,-86262.4,17516.7,0.994973,1.01955,1.00811,1.01027,1.31541,-0.211861,1.0321e-05,7.47802,0.779285,0.592701,0.914577,1
921,85204.3,63294.8,-21009.9,1.19832,0.989765,0.993286,0.982804,1.09757,0.230963,0.000512353,9.71195,0.852443,0.643424,1.00431,1
922,77725.9,-23203.7,7992.02,1.13178,0.951626,1.01023,0.978056,1.01201,0.0601035,-0.00129499,2.32421,0.748006,0.525971,0.895013,1
923,109771,36417.4,-8919.84,1.2383,1.04216,1.00406,0.955015,1.11138,0.126531,0.000261284,6.26443,1.25132,0.620543,1.84254,1
924,84413.4,-103998,12566.2,1.11096,1.0037,1.01427,0.983748,1.12993,-0.161621,-0.000530003,5.60327,0.854951,0.564481,1.06477,1
925,94519.5,-51684.6,17414.3,0.841395,1.00998,1.00963,0.988603,1.06969,-0.176905,0.00219469,3.32402,0.775419,0.524645,0.978202,1
926,77240.3,-96692.9,19823.3,0.695291,0.981701,1.00195,1.01952,1.02239,-0.205611,0.000964008,6.49809,0.82907,0.572046,0.998448,1
927,68552.1,-111454,13191.7,1.1526,1.00227,0.985299,0.990731,1.13566,-0.128423,-0.00291764,14.5273,0.853904,0.727474,0.927537,1
928,96678.6,-46511.3,11578.1,1.1569,1.01718,1.00559,1.0051,1.02365,0.0061141,5.09864e-05,2.02545,0.802569,0.520407,1.036,1
929,93021.5,-55441.6,47.9401,0.928606,0.994868,1.00171,0.979609,1.06945,0.0355821,-0.000346601,2.57652,0.760814,0.525466,0.948403,1
930,93995.8,-16132.2,-1192.86,1.1973,1.02735,1.00244,0.967044,0.872747,0.00928585,0.000149339,3.32223,0.832598,0.526005,1.07827,1
931,93855,33754.4,-25330.7,1.1152,0.993716,0.980889,1.01289,1.00848,0.195367,-0.000180357,5.37027,0.789054,0.551146,0.979664,1
932,11.5066,21.5573,4.16111,0.847839,0.996989,0.99999,0.992571,1.18294,-0.288162,-0.00202226,233.143,1.70434,5.97555,0.947411,1
933,96472.2,-17757.7,6416.54,0.883929,1.01387,0.994862,1.02838,1.13043,0.025921,-0.000637428,1.98631,0.681106,0.505887,0.82568,1
934,89216.6,-46460.2,24745.8,0.827751,1.01102,0.996211,0.984294,0.782404,-0.00636176,-0.000877883,2.7714,0.793739,0.524433,0.999377,1
935,90303.3,-11827.4,8141.03,1.05007,1.00159,0.995226,1.01229,0.969764,-0.0348721,0.00124561,4.34103,0.806578,0.548985,1.00513,1
936,76056.5,130056,-28243.6,0.90838,1.02119,1.00489,1.01195,1.08299,0.3304,0.000830338,25.0967,0.929304,0.911162,0.941057,1
937,58763,-44510.7,-5515.41,1.01938,0.959315,1.00502,0.962212,0.929187,-0.0938701,0.000438903,3.11126,0.838113,0.530206,0.989874,1
938,91675.2,-35632.7,942.928,0.86425,1.01857,0.9935,1.01033,0.880384,-0.0604149,0.000808991,3.79552,0.739366,0.535704,0.898961,1
939,88435.1,36195.1,6310.71,0.979645,1.00506,0.99233,0.949169,1.09727,0.0511309,0.000592467,6.11633,0.816079,0.574753,0.997864,1
940,56583.1,-49935.7,-467.14,1.41621,0.994411,1.01396,1.02795,0.82193,-0.0572341,-0.000626539,7.04013,0.847374,0.597405,0.964656,1
941,92861.5,-10925,-2366.02,0.351082,1.02715,0.999248,1.01263,1.15861,0.0964464,-0.0005088,2.31285,0.770891,0.527485,0.96348,1
942,76349.1,-99857.3,9464.03,1.34696,0.964544,0.988874,1.00472,0.881597,-0.159111,0.000541881,5.09209,0.818333,0.567014,0.981908,1
943,84656.2,50962.6,-19662.8,0.912026,1.0277,1.00242,1.03293,0.953579,0.18842,0.00070568,6.85119,0.848821,0.595715,1.03208,1
944,85117.5,-91197,10191,0.581877,1.02078,1.01095,0.974248,0.911426,-0.105462,0.000101774,3.77078,0.758734,0.559419,0.903869,1
945,87110.4,-75746.9,10058.2,0.884899,1.00172,1.00659,1.02578,0.839901,-0.0946682,-0.000185713,3.128,0.769831,0.531097,0.947741,1
946,88837.7,-67786.8,9294.63,0.940276,0.994189,0.997557,0.998857,0.691941,-0.110781,0.000829931,5.39889,0.821874,0.560981,1.02001,1
947,83784.2,21298.7,13392.1,1.12338,0.986944,0.994483,1.00029,0.763257,0.161023,3.39785e-05,4.96023,0.76633,0.55369,0.917944,1
948,86517.5,-63004.9,-4833.78,1.13774,1.00478,0.994746,1.03771,1.19119,0.032602,-0.00161034,3.28241,0.828535,0.555205,1.0302,1
949,88945.7,-21726.5,9509.6,0.848599,1.00089,1.02105,0.976562,1.22079,-0.00899515,-0.000401732,2.12897,0.746783,0.522641,0.917563,1
950,93922.4,-53021.4,35052.5,0.806803,0.998003,0.979647,0.965586,1.02943,-0.0986904,0.000960785,4.21488,0.712128,0.525498,0.862604,1
951,76762.4,63240.2,-24008.5,1.02344,0.975001,0.999599,0.990377,0.768265,0.288545,2.74682e-05,10.6936,0.890728,0.639442,1.05537,1
952,89996.5,17876.8,-16854.5,1.18251,1.0081,1.00358,1.04706,1.11976,0.13826,-0.000954302,5.59722,0.830511,0.561593,1.03698,1
953,90610,80894,-28031.9,0.97893,1.01163,0.992868,0.993845,0.756696,0.285614,-0.000315934,8.91735,0.839625,0.608644,1.01824,1
954,88747.5,-91235.3,13695.6,0.949906,1.00525,0.991614,1.0171,1.21695,-0.136359,-0.00137534,6.41727,0.853983,0.561278,1.076,1
955,87587.1,27876.1,-28105.8,0.771149,0.996436,0.989531,1.02047,1.53042,0.181469,-0.00088317,5.76394,0.761002,0.562574,0.909201,1
956,83276.3,23602.1,-10137.5,0.928937,0.958927,0.996099,1.01533,1.1917,0.110221,0.000736783,4.23104,0.743967,0.544955,0.885235,1
957,85984,30481.1,-11090.7,1.21402,0.973526,1.0104,0.96826,1.46837,0.0715333,0.000530921,3.99267,0.820452,0.535503,1.02976,1
958,23.2875,-40.2555,1.24635,0.904083,0.993146,0.99727,0.996892,1.04265,0.0554001,0.00107749,30.7111,0.998277,1.19121,0.962216,1
959,94271.2,-50072.7,13632.8,0.851902,1.03318,1.00409,0.995298,0.687104,-0.0259338,0.000306006,3.00369,0.755242,0.529046,0.937343,1
960,95987,14390.4,-7383.31,1.09005,1.0119,0.989937,1.01924,0.660546,0.0116514,0.00118588,4.81207,0.764877,0.552446,0.938759,1
961,99137.4,22209.4,-17711.3,1.30053,1.01111,0.994981,0.967461,1.00054,0.133919,-0.00053154,6.00468,0.830978,0.572857,1.04958,1
962,87227.8,35847.5,-15247.1,0.944846,1.0002,0.994781,0.988107,1.16875,0.1248,0.000942793,6.44003,0.831542,0.589019,1.01201,1
963,90323.1,56181.3,-20138.2,1.08845,0.996289,0.99452,0.974906,1.20092,0.198644,0.000703154,7.66684,0.849792,0.597207,1.04457,1
964,94960.9,33753.6,3657.44,0.727045,1.02054,0.987745,0.940037,0.791441,0.115639,0.000106124,4.37195,0.824042,0.560648,1.03711,1
965,71474.9,-102704,22296.8,0.763242,0.966467,1.01108,0.976376,0.913123,-0.172837,-0.000849343,9.34639,0.85068,0.626071,0.987225,1
966,76481.9,-5284.99,-2120.85,0.566727,0.964123,0.99057,1.04496,0.898673,0.0347181,0.000326153,5.007,0.826258,0.559094,0.999919,1
967,70781.6,-46738.6,10487.8,1.05087,0.982894,1.0125,1.03641,1.08336,-0.0515671,-0.000213728,3.93781,0.931791,0.546306,1.16328,1
968,74949.9,-121429,19653.2,1.12416,0.983133,1.01343,0.938024,1.27144,-0.151388,-0.00183401,7.79852,0.79517,0.612,0.912461,1
969,88146.4,-40947.2,6552.76,1.01689,0.96856,0.988984,1.03531,1.34602,-0.101363,0.00174629,2.53516,0.882118,0.517874,1.15698,1
970,70428.6,-113673,22360.9,1.36703,0.970833,0.986683,1.03163,1.17388,-0.19814,-0.00103016,9.13605,0.781241,0.62143,0.876905,1
971,82885.3,-75937.1,8160.01,0.549554,1.00972,0.999055,1.00128,0.953041,-0.0916431,0.000208935,4.57972,0.845588,0.55072,1.0538,1
972,73609.4,29879.4,9684.68,0.799247,1.02695,1.00054,0.966045,0.657328,-0.0564065,0.0022589,4.43986,0.777156,0.546013,0.92236,1
973,84290.7,-30209.7,-21316.3,1.12989,1.00312,0.998479,0.969544,0.634656,0.0452855,-0.000671515,3.40672,0.832761,0.525754,1.05339,1
974,90480.3,-220.797,3488.75,1.22734,1.00324,1.00546,0.995718,1.2986,0.0537048,-0.000100398,3.56129,0.72806,0.522316,0.887412,1
975,92573,-88173.4,15829.9,1.1437,0.999496,1.01114,0.986745,0.888389,-0.170958,-6.65548e-05,3.50712,0.809571,0.537916,1.02541,1
976,91951.6,-28841.9,-6503.48,0.538152,0.990804,0.988207,1.00221,0.772415,-0.0171363,0.000521614,2.6815,0.795087,0.510886,1.0184,1
977,92649,24222.6,-8040.37,0.975994,1.00335,1.00028,0.992316,1.12449,0.106966,7.02509e-05,3.62349,0.839249,0.535407,1.07944,1
978,79864.7,-78616.5,3884.45,1.10532,0.992123,0.999114,0.97992,1.19994,-0.134098,0.00054031,5.65617,0.792656,0.563947,0.949064,1
979,87091.6,-73469.3,18814,1.18454,0.994714,0.999733,1.03926,0.794591,-0.153051,-0.000374907,4.57488,0.875694,0.557342,1.11356,1
980,82480.8,27651.8,-17728.7,0.769667,1.00088,1.00134,1.02419,0.961589,0.151333,-0.000471138,5.82146,0.783676,0.563409,0.938634,1
981,18.3446,36.0582,8.12887,1.07304,0.955613,0.994198,1.00048,0.822049,-0.157569,0.000165052,37.2323,1.11711,1.35001,1.0733,1
982,94486.6,34640.1,3567.49,1.10551,1.03306,0.999562,1.02607,1.15638,0.116561,0.000689171,5.47833,0.767178,0.544784,0.945986,1
983,73074.6,-86730.1,21730,0.635717,0.974072,0.981403,1.03895,0.805524,-0.143596,0.000700717,3.98234,0.791482,0.554011,0.938876,1
984,19465.1,-68462.4,20897.4,1.38388,0.993051,1.00729,1.01883,1.37609,-0.472504,-0.000330561,48.3538,0.989334,1.32709,0.921858,1
985,79752.3,-40181.2,18166.6,1.01251,0.989544,1.00153,0.990544,0.651053,-0.106826,0.00108189,5.21047,0.748741,0.571572,0.869769,1
986,86143.8,38902.3,-19636.2,0.727261,0.996226,0.986047,1.03142,0.979496,0.203395,0.000184892,6.56424,0.822812,0.591679,0.992584,1
987,67204.3,-149335,21997.2,1.28449,1.01196,0.990644,1.01129,1.14044,-0.248947,-0.000873187,11.9334,0.925377,0.660956,1.07598,1
988,85175.7,-33909.3,-2566.56,0.712528,1.01045,1.00099,1.02418,1.15973,0.048735,-0.00112758,3.06848,0.798611,0.529911,0.994118,1
989,72223.2,-37104,17440.6,1.02087,1.02986,0.991046,0.964206,0.942912,-0.0554792,5.98572e-05,4.12349,0.763501,0.54859,0.896154,1
990,80793.1,-97800.1,14677.5,0.696432,0.983499,0.998521,1.02684,1.10756,-0.119121,0.000141431,5.46732,0.83336,0.56848,1.0161,1
991,86670.8,-86873.6,19661.8,1.09159,1.01667,1.00307,1.0119,0.938708,-0.194131,-0.00011589,6.37926,0.77585,0.57073,0.927807,1
992,94163.4,-26733.7,23766.3,0.933974,0.997092,1.00724,0.969585,0.747269,-0.0735532,0.000984074,2.09911,0.688385,0.513297,0.829671,1
993,92810.1,-108714,20852.1,1.09133,1.01987,0.994367,1.00202,1.16799,-0.202219,0.000376702,3.59981,0.768889,0.538671,0.951892,1
994,85946.9,-36928.7,-3956.32,0.788725,0.963166,0.985677,0.984018,0.701293,-0.0736015,0.000764839,2.68297,0.74635,0.52149,0.911551,1
995,99214,-62523.5,1044,1.2105,1.01951,0.992664,0.922837,1.13926,0.0159963,-0.00152406,2.84263,0.714741,0.51684,0.882319,1
996,87838.8,118381,-49165.8,1.02746,1.0388,0.992165,0.996349,1.32212,0.393694,-8.92623e-05,16.2299,0.85539,0.735428,0.945408,1
997,101802,22590.8,-10899,1.06944,1.01138,1.00352,1.00056,0.888837,0.126336,0.000934634,4.5625,0.768901,0.56293,0.948227,1
998,85228.7,-78571.1,22911.1,1.14756,1.00229,0.986543,1.01223,1.02785,-0.103446,-0.000544342,4.59405,0.772335,0.552039,0.932644,1
999,88997.9,9103.98,-7461.92,0.935674,0.99749,0.997459,0.983445,1.0275,0.0703552,6.14774e-05,3.62559,0.73602,0.543769,0.882343,1
